,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
699,웨딩촬영간식,1100.0,6370.0,10.1,114.0,0.96,1.9,15,3
705,간식세트,1160.0,2400.0,6.4,14.9,0.58,0.67,15,3
706,홍보물,1590.0,1030.0,47.7,26.6,3.17,2.73,15,3
711,사은품,2180.0,2890.0,25.7,66.4,1.25,2.47,15,3
737,어린이집답례품,1450.0,18300.0,1.6,30.4,0.12,0.18,15,3
783,개업선물,2840.0,21000.0,4.6,120.8,0.18,0.62,15,3
800,100일선물,2350.0,18800.0,3.0,128.6,0.14,0.73,15,3
827,칠순선물,1120.0,6430.0,2.9,51.7,0.27,0.87,15,3
853,청소용품,2390.0,4500.0,85.0,136.6,3.77,3.24,15,3
858,GWP,2750.0,2550.0,2.6,0.5,0.1,0.03,12,2
860,돌잔치선물,1240.0,7720.0,1.1,32.5,0.1,0.46,15,3
910,기념품샵,1240.0,2890.0,57.5,128.9,4.87,4.82,15,3
926,돌,3370.0,13400.0,2.9,19.0,0.09,0.16,15,3
937,체온계,5030.0,28800.0,8.8,324.5,0.19,1.2,15,3
966,경품이벤트,1580.0,3460.0,3.9,35.1,0.27,1.09,15,3
972,경품,2720.0,2960.0,2.3,9.2,0.09,0.33,15,3
1019,티셔츠,4830.0,27700.0,8.9,78.0,0.2,0.31,15,3
1033,퇴사선물,3080.0,11500.0,4.3,37.2,0.15,0.35,15,3
1082,제주도기념품,2170.0,16200.0,4.2,200.5,0.21,1.33,15,3
1106,제주도선물,1570.0,9990.0,2.7,98.9,0.18,1.07,15,3
1125,합격기원선물,1030.0,6560.0,3.7,74.7,0.37,1.17,15,3
1128,제주도소품샵,1070.0,7300.0,3.7,50.0,0.38,0.74,15,3
1129,월정리맛집,1150.0,13200.0,1.5,129.5,0.15,1.07,15,3
1139,제주공항근처가볼만한곳,1190.0,14100.0,2.1,89.3,0.19,0.68,15,3
1154,어버이날,1990.0,5970.0,0.3,1.3,0.02,0.03,15,3
1189,우도땅콩,1090.0,9010.0,2.1,86.6,0.21,1.04,14,3
1190,제주소품샵,1150.0,10200.0,6.7,113.4,0.63,1.19,15,3
1198,졸음껌,1250.0,5030.0,3.5,53.1,0.3,1.13,15,3
1199,어린이집생일답례품,1550.0,16100.0,2.9,95.3,0.2,0.63,15,3
1206,아라동맛집,1180.0,9080.0,0.8,5.0,0.08,0.06,15,3
1241,쿠키세트,1090.0,4020.0,4.4,24.0,0.42,0.63,15,3
1245,TOP커피,1190.0,6560.0,1.4,56.4,0.13,0.93,15,3
1284,집들이선물,21300.0,99700.0,14.7,407.3,0.08,0.44,15,3
1294,생일선물,7520.0,53100.0,8.7,172.5,0.13,0.35,15,3
1303,우디향,1200.0,5810.0,0.8,2.6,0.08,0.05,15,3
1309,젖병소독기,5650.0,70700.0,22.3,334.8,0.42,0.49,15,3
1311,유팡,2740.0,14800.0,19.3,402.0,0.75,2.91,15,3
1312,유팡젖병소독기,3070.0,32200.0,17.9,564.5,0.62,1.87,15,3
1315,출산선물,5880.0,31700.0,13.4,147.8,0.25,0.5,15,3
1320,젖병건조대,1080.0,8570.0,1.5,1.3,0.15,0.02,15,3
1322,유아용품,1080.0,2540.0,10.0,29.3,0.96,1.24,15,3
1324,출산준비물리스트,2900.0,12100.0,2.5,49.7,0.09,0.44,15,3
1340,식기살균건조기,1200.0,6690.0,10.4,122.7,0.91,1.93,15,3
1341,살균기,1380.0,1670.0,3.5,12.7,0.26,0.81,15,3
1348,출산준비물,1440.0,4760.0,2.0,26.4,0.15,0.59,15,3
1361,출산용품리스트,1770.0,4460.0,1.3,15.8,0.08,0.38,15,3
1368,임산부선물,2400.0,12100.0,3.5,54.0,0.16,0.48,15,3
1372,무드등,11400.0,70100.0,30.8,329.8,0.29,0.5,15,3
1373,젖병,2440.0,16700.0,6.5,153.8,0.29,0.98,15,3
1374,신생아선물,2300.0,14200.0,7.5,113.0,0.35,0.85,15,3
1376,베이비시터,2990.0,19300.0,53.5,855.6,1.89,4.73,15,3
1402,임신축하선물,1570.0,7850.0,5.4,127.8,0.36,1.74,15,3
1435,유아학습지,1280.0,3070.0,9.4,80.8,0.77,2.79,15,3
1441,임신,4510.0,30900.0,0.1,2.3,0.01,0.01,15,3
1449,임신선물,1330.0,7130.0,1.1,25.3,0.09,0.38,15,3
1473,신생아침대,1530.0,9120.0,7.5,114.9,0.51,1.35,15,3
1475,바운서,2370.0,21500.0,1.2,90.2,0.06,0.45,15,3
1494,하기스기저귀,1220.0,18300.0,2.7,163.0,0.24,0.95,15,3
1516,아기용품,1440.0,6300.0,11.1,68.8,0.81,1.18,15,3
1572,유교전,1610.0,7280.0,0.3,0.3,0.03,0.01,3,3
1586,아기이불,1620.0,20500.0,10.8,261.5,0.7,1.37,15,3
1593,코엑스베이비페어,2600.0,16700.0,0.4,2.3,0.02,0.02,15,3
1601,베이비페어,12100.0,83200.0,7.1,108.8,0.07,0.15,15,3
1614,브라이텍스카시트,1450.0,18800.0,1.6,2.0,0.12,0.02,14,3
1615,부산벡스코,8520.0,26900.0,12.8,172.0,0.16,0.69,9,2
1616,기저귀갈이대,2510.0,20500.0,5.5,79.5,0.23,0.42,15,3
1627,유아패딩,2110.0,26800.0,17.3,321.7,0.85,1.25,15,3
1649,기저귀가방,4690.0,62700.0,9.3,309.7,0.22,0.53,15,3
1650,기저귀,6520.0,35800.0,11.0,149.2,0.18,0.45,15,3
1663,모빌,3930.0,18000.0,5.2,172.0,0.15,1.03,15,3
1671,기저귀교환대,2480.0,4520.0,13.2,2.2,0.55,0.06,15,3
1677,대형쿠션,2230.0,10000.0,6.5,132.8,0.32,1.41,15,3
1684,육아,3050.0,6800.0,2.1,0.3,0.08,0.01,15,3
1689,쪽쪽이,1660.0,22300.0,3.1,229.8,0.2,1.1,15,3
1696,아기체육관,2350.0,30500.0,1.4,178.3,0.07,0.63,15,3
1702,부산베이비페어,1040.0,6970.0,1.7,17.1,0.17,0.26,12,2
1711,임산부의날,1080.0,1590.0,0.0,1.2,0.0,0.09,15,3
1714,수면등,1180.0,12700.0,5.6,86.5,0.51,0.72,15,3
1722,전시회,41400.0,139300.0,46.7,14.3,0.12,0.02,15,3
1723,박람회,26000.0,50600.0,8.8,10.5,0.04,0.03,15,3
1725,초점책,1200.0,10200.0,3.8,142.5,0.34,1.49,15,3
1733,아기비데,2020.0,24600.0,1.8,1.7,0.1,0.01,13,2
1762,신생아기저귀,1120.0,11600.0,3.2,108.3,0.3,1.0,15,3
1764,바디필로우,6960.0,52900.0,35.9,693.6,0.55,1.4,15,3
1771,돌선물,2460.0,16900.0,2.4,11.7,0.11,0.08,15,3
1774,텀블러세척기,1130.0,2440.0,15.7,82.0,1.44,3.53,15,3
1776,ESG,51200.0,49800.0,13.9,97.0,0.03,0.21,15,3
1785,어린이마스크,1910.0,16100.0,7.7,308.2,0.43,2.02,15,3
1786,KF94마스크,10400.0,66900.0,43.1,1121.4,0.44,1.78,15,3
1787,유아마스크,1710.0,21300.0,5.9,218.5,0.37,1.08,15,3
1788,소형마스크,1180.0,10600.0,2.2,168.2,0.2,1.66,15,3
1797,자가진단키트,5860.0,58300.0,27.0,639.5,0.48,1.15,15,3
1800,덴탈마스크,10300.0,143000.0,19.9,955.0,0.21,0.7,15,3
1808,일회용마스크,4670.0,44100.0,10.9,476.4,0.25,1.14,15,3
1809,SD바이오센서,6930.0,26900.0,6.9,65.3,0.11,0.26,15,3
1818,KF94,4060.0,9270.0,4.8,73.2,0.13,0.85,15,3
1836,진단키트,2180.0,34600.0,4.8,159.5,0.24,0.51,15,3
1844,컬러마스크,1240.0,8360.0,7.5,116.7,0.65,1.5,15,3
1845,자가진단,9330.0,260700.0,3.4,1457.5,0.04,0.59,15,3
1894,빅사이즈,3320.0,15500.0,103.7,623.9,3.3,4.29,15,3
1911,자전거마스크,1640.0,4780.0,5.7,93.2,0.39,2.11,15,3
1924,94마스크,1520.0,9080.0,7.7,206.2,0.53,2.38,15,3
1927,새부리마스크,2930.0,16100.0,16.5,280.1,0.59,1.85,15,3
1939,할로윈마스크,2200.0,20500.0,13.2,335.0,0.65,1.76,15,3
1949,자외선차단마스크,1260.0,6340.0,4.5,203.1,0.41,3.56,15,3
1977,특대형마스크,1600.0,18600.0,13.9,222.8,0.93,1.24,15,3
2001,온열안대,2510.0,16700.0,9.9,171.3,0.41,1.07,15,3
2004,방진마스크,5230.0,11300.0,5.6,89.5,0.12,0.84,15,3
2017,눈마사지기,4130.0,20700.0,10.9,212.5,0.28,1.1,15,3
2025,마스크추천,1630.0,10300.0,12.5,272.2,0.8,2.76,15,3
2029,크리넥스마스크,2710.0,24300.0,5.2,210.8,0.21,0.92,15,3
2040,눈충혈,1950.0,17800.0,0.8,2.6,0.05,0.02,15,3
2052,눈마사지,1070.0,4140.0,3.8,29.5,0.37,0.76,15,3
2063,눈찜질팩,1300.0,9520.0,4.9,117.0,0.39,1.3,15,3
2075,눈건강,1130.0,3150.0,1.8,23.5,0.17,0.8,15,3
2079,빨아쓰는마스크,1800.0,8950.0,10.0,246.4,0.6,2.94,15,3
2102,면마스크,1510.0,8760.0,4.7,186.3,0.33,2.26,15,3
2118,MASK,1140.0,3410.0,0.8,2.9,0.08,0.1,10,2
2185,방한마스크,1480.0,7130.0,5.3,92.9,0.38,1.35,15,3
2277,백일상대여,1990.0,54100.0,27.9,1390.3,1.49,2.67,15,3
2279,백일상,1240.0,20500.0,13.5,757.5,1.15,3.92,15,3
2280,돌상대여,1150.0,20300.0,20.3,480.5,1.82,2.45,15,3
2311,돌,3370.0,13400.0,2.9,19.0,0.09,0.16,15,3
2405,촛대,1360.0,5730.0,7.8,76.8,0.61,1.43,15,3
2526,돌잔치,4340.0,25700.0,8.6,293.8,0.21,1.23,15,3
2622,층간소음매트,5870.0,54800.0,65.0,890.4,1.18,1.71,15,3
2623,바닥매트,3970.0,16500.0,40.9,339.2,1.09,2.19,15,3
2624,거실매트,4460.0,40200.0,44.9,703.6,1.07,1.87,15,3
2625,소음방지매트,1060.0,6640.0,11.3,185.5,1.1,2.97,15,3
2627,아기매트,2800.0,30400.0,11.8,317.0,0.45,1.11,15,3
2629,퍼즐매트,2360.0,23600.0,18.0,252.6,0.81,1.12,15,3
2630,롤매트,2320.0,20700.0,19.6,519.9,0.89,2.66,15,3
2631,놀이방매트,2210.0,18300.0,18.8,274.7,0.91,1.6,15,3
2633,PVC매트,1520.0,11900.0,10.6,138.5,0.75,1.25,15,3
2634,놀이매트,1300.0,13900.0,7.6,176.1,0.61,1.35,15,3
2636,유아매트,1460.0,16700.0,7.6,165.9,0.55,1.04,15,3
2641,주방매트,2960.0,22700.0,30.6,383.9,1.09,1.8,15,3
2643,층간소음,9550.0,33600.0,8.6,8.3,0.1,0.03,15,3
2644,층간소음해결방법,2030.0,11400.0,1.6,56.1,0.09,0.53,15,3
2649,방음매트,1030.0,5130.0,7.8,97.4,0.82,2.03,15,3
2651,미끄럼방지매트,3730.0,13600.0,59.9,283.7,1.7,2.22,15,3
2660,매트,8890.0,55900.0,46.2,862.4,0.55,1.66,15,3
2695,TPU,2980.0,4550.0,2.5,1.0,0.09,0.03,15,3
2723,애견매트,1020.0,10000.0,17.4,252.6,1.81,2.7,15,3
2732,강아지매트,4860.0,53200.0,42.5,812.6,0.93,1.59,15,3
2787,방수매트,1210.0,6180.0,3.7,66.0,0.33,1.14,15,3
2848,아기방꾸미기,1110.0,7510.0,3.3,40.3,0.32,0.58,15,3
2853,베란다매트,2090.0,14000.0,17.4,347.9,0.87,2.65,15,3
2880,주방발매트,1410.0,14000.0,16.4,367.2,1.21,2.77,15,3
2951,아이방꾸미기,1090.0,6470.0,4.0,57.9,0.39,0.95,15,3
2990,운동매트,1340.0,6310.0,8.4,104.8,0.66,1.77,15,3
3029,강아지미끄럼방지매트,2830.0,7710.0,15.5,219.0,0.56,3.02,15,3
3092,햇빛가리개,2090.0,11900.0,8.1,138.2,0.42,1.25,15,3
3146,파크론매트,1490.0,17800.0,2.5,91.8,0.18,0.56,15,3
3148,어린이침대,1940.0,17500.0,16.6,373.6,0.91,2.27,15,3
3160,현관매트,2910.0,13800.0,35.8,197.2,1.3,1.53,15,3
3175,요가매트,9080.0,59700.0,53.1,1250.0,0.62,2.22,15,3
3187,폴딩매트,1620.0,1120.0,0.9,6.8,0.06,0.65,15,3
3195,미끄럼방지패드,3800.0,21100.0,35.9,198.3,1.0,0.99,15,3
3257,메모리폼매트리스,2850.0,22100.0,18.1,276.2,0.68,1.32,15,3
3265,자동차매트,2370.0,10600.0,27.5,219.1,1.24,2.2,15,3
3266,자석칠판,1160.0,6690.0,13.0,110.7,1.16,1.75,15,3
3271,기저귀가방,4690.0,62700.0,9.3,309.7,0.22,0.53,15,3
3278,모서리보호대,4900.0,17000.0,34.1,227.0,0.74,1.4,15,3
3279,셈플러스,2630.0,1310.0,0.0,0.0,0.0,0.0,1,2
3280,신생아욕조,1110.0,10100.0,1.5,63.6,0.15,0.67,15,3
3339,자석보드,1050.0,5380.0,4.0,62.5,0.41,1.25,15,3
3352,방염매트,1120.0,4510.0,4.9,29.2,0.47,0.7,15,3
3396,락카,3700.0,6640.0,14.5,48.0,0.42,0.77,15,3
3407,라텍스매트리스,4580.0,28400.0,32.7,571.0,0.77,2.14,15,3
3410,바닥매트리스,3530.0,19300.0,26.1,281.2,0.81,1.55,15,3
3413,흡음재,4140.0,8130.0,49.8,131.0,1.27,1.71,15,3
3425,폼롤러,11800.0,91700.0,35.8,1137.5,0.33,1.32,15,3
3495,홈트레이닝기구,1190.0,5460.0,9.6,83.0,0.87,1.65,15,3
3512,요가링,2230.0,14000.0,6.0,169.4,0.28,1.31,15,3
3513,덤벨,6320.0,29100.0,18.7,293.0,0.32,1.08,15,3
3517,아령,5220.0,22600.0,16.2,268.5,0.33,1.28,15,3
3518,스텝박스,1890.0,8380.0,1.5,41.2,0.09,0.52,15,3
3526,슈퍼싱글매트리스,3310.0,25600.0,17.7,371.7,0.56,1.54,15,3
3527,3단매트리스,1880.0,9930.0,20.7,299.7,1.16,3.25,15,3
3529,토퍼,19900.0,99900.0,104.4,1113.3,0.56,1.2,15,3
3534,에어매트리스,1180.0,5510.0,4.3,65.3,0.39,1.27,15,3
3537,유아마스크,1710.0,21300.0,5.9,218.5,0.37,1.08,15,3
3538,자가진단키트,5860.0,58300.0,27.0,639.5,0.48,1.15,15,3
3539,어린이마스크,1910.0,16100.0,7.7,308.2,0.43,2.02,15,3
3540,KF94마스크,10400.0,66900.0,43.1,1121.4,0.44,1.78,15,3
3544,SD바이오센서,6930.0,26900.0,6.9,65.3,0.11,0.26,15,3
3547,소형마스크,1180.0,10600.0,2.2,168.2,0.2,1.66,15,3
3552,진단키트,2180.0,34600.0,4.8,159.5,0.24,0.51,15,3
3554,덴탈마스크,10300.0,143000.0,19.9,955.0,0.21,0.7,15,3
3555,자가진단,9330.0,260700.0,3.4,1457.5,0.04,0.59,15,3
3566,일회용마스크,4670.0,44100.0,10.9,476.4,0.25,1.14,15,3
3568,KF94,4060.0,9270.0,4.8,73.2,0.13,0.85,15,3
3579,면마스크,1510.0,8760.0,4.7,186.3,0.33,2.26,15,3
3581,컬러마스크,1240.0,8360.0,7.5,116.7,0.65,1.5,15,3
3630,빅사이즈,3320.0,15500.0,103.7,623.9,3.3,4.29,15,3
3724,특대형마스크,1600.0,18600.0,13.9,222.8,0.93,1.24,15,3
3741,방진마스크,5230.0,11300.0,5.6,89.5,0.12,0.84,15,3
3753,MASK,1140.0,3410.0,0.8,2.9,0.08,0.1,10,2
3784,온열안대,2510.0,16700.0,9.9,171.3,0.41,1.07,15,3
3815,방한마스크,1480.0,7130.0,5.3,92.9,0.38,1.35,15,3
3816,눈마사지기,4130.0,20700.0,10.9,212.5,0.28,1.1,15,3
3873,포켓몬마스크,3010.0,42100.0,21.3,1132.5,0.75,2.89,15,3
3876,포켓몬,44100.0,199800.0,21.8,47.3,0.06,0.03,15,3
3878,꼬부기,3470.0,29500.0,2.4,3.7,0.08,0.02,11,2
3880,포켓몬인형,1430.0,14400.0,2.7,129.7,0.2,0.97,15,3
3881,포켓몬피규어,2800.0,32600.0,9.0,274.0,0.35,0.91,15,3
3882,피카츄,14800.0,106300.0,5.5,10.7,0.04,0.02,15,3
3883,이브이,4770.0,38500.0,0.8,145.9,0.02,0.42,11,2
3884,리자몽,3910.0,30600.0,1.5,146.4,0.05,0.52,14,3
3885,포켓몬스터,31300.0,130300.0,13.9,20.3,0.05,0.02,15,3
3886,아기이불,1620.0,20500.0,10.8,261.5,0.7,1.37,15,3
3888,낮잠이불,2260.0,34500.0,11.0,221.5,0.51,0.68,15,3
3895,신생아선물,2300.0,14200.0,7.5,113.0,0.35,0.85,15,3
3898,아기용품,1440.0,6300.0,11.1,68.8,0.81,1.18,15,3
3904,유아용품,1080.0,2540.0,10.0,29.3,0.96,1.24,15,3
3905,아기장난감,1290.0,9890.0,5.0,61.8,0.41,0.67,15,3
3907,애착인형,4040.0,34600.0,7.9,134.5,0.21,0.42,15,3
3911,아기매트,2800.0,30400.0,11.8,317.0,0.45,1.11,15,3
3915,기저귀가방,4690.0,62700.0,9.3,309.7,0.22,0.53,15,3
3921,유아패딩,2110.0,26800.0,17.3,321.7,0.85,1.25,15,3
3930,주방놀이,1500.0,17900.0,3.3,115.5,0.23,0.69,15,3
4084,출산용품리스트,1770.0,4460.0,1.3,15.8,0.08,0.38,15,3
4091,겉싸개,1250.0,14400.0,4.7,174.3,0.39,1.3,15,3
4092,우주복,2680.0,22000.0,4.0,41.1,0.16,0.2,15,3
4110,속싸개,1930.0,16400.0,3.5,131.0,0.19,0.85,15,3
4123,미니파우치,1510.0,9820.0,4.3,61.5,0.3,0.68,15,3
4138,어린이침대,1940.0,17500.0,16.6,373.6,0.91,2.27,15,3
4164,아기침대,5440.0,47200.0,30.0,736.9,0.58,1.66,15,3
4185,모달,3100.0,12400.0,2.5,3.3,0.09,0.03,15,3
4193,유아침대,1270.0,12000.0,13.3,400.5,1.11,3.51,15,3
4211,범퍼침대,2950.0,34000.0,22.7,577.3,0.82,1.83,15,3
4227,신생아침대,1530.0,9120.0,7.5,114.9,0.51,1.35,15,3
4233,놀이매트,1300.0,13900.0,7.6,176.1,0.61,1.35,15,3
4295,기저귀갈이대,2510.0,20500.0,5.5,79.5,0.23,0.42,15,3
4300,놀이방매트,2210.0,18300.0,18.8,274.7,0.91,1.6,15,3
4306,유아매트,1460.0,16700.0,7.6,165.9,0.55,1.04,15,3
4314,기저귀교환대,2480.0,4520.0,13.2,2.2,0.55,0.06,15,3
4379,모빌,3930.0,18000.0,5.2,172.0,0.15,1.03,15,3
4390,아기체육관,2350.0,30500.0,1.4,178.3,0.07,0.63,15,3
4399,쪽쪽이,1660.0,22300.0,3.1,229.8,0.2,1.1,15,3
4441,플레이모빌,2830.0,18200.0,26.8,368.8,1.01,2.14,15,3
4492,하기스기저귀,1220.0,18300.0,2.7,163.0,0.24,0.95,15,3
4510,어린이집답례품,1450.0,18300.0,1.6,30.4,0.12,0.18,15,3
4511,소품샵,3960.0,32800.0,43.3,341.5,1.16,1.13,15,3
4513,문구류,1750.0,2950.0,27.2,48.5,1.64,1.75,15,3
4515,학용품,1210.0,4090.0,7.0,54.8,0.62,1.42,15,3
4525,출산준비물리스트,2900.0,12100.0,2.5,49.7,0.09,0.44,15,3
4527,피셔프라이스,1030.0,8360.0,8.1,28.8,0.85,0.37,15,3
4553,식기살균건조기,1200.0,6690.0,10.4,122.7,0.91,1.93,15,3
4554,살균기,1380.0,1670.0,3.5,12.7,0.26,0.81,15,3
4558,돌선물,2460.0,16900.0,2.4,11.7,0.11,0.08,15,3
