,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
636,폴로브이넥니트,1290.0,17400.0,4.5,72.7,0.38,0.46,15,3
637,내셔널지오그래픽바지,1230.0,14300.0,7.5,245.5,0.65,1.85,15,3
638,폴로후드집업,1140.0,14600.0,5.3,77.7,0.51,0.59,15,3
641,내셔널지오그래픽바람막이,1260.0,12600.0,2.3,27.8,0.2,0.24,15,3
644,내셔널지오그래픽가방,1130.0,13600.0,2.6,65.0,0.25,0.52,15,3
675,내셔널지오그래픽플리스,1210.0,7930.0,3.1,27.7,0.27,0.38,15,3
682,내셔널지오그래픽타루가,1080.0,11700.0,2.3,128.9,0.22,1.15,15,3
693,내셔널지오그래픽어패럴,1710.0,8360.0,4.0,94.0,0.25,1.21,10,2
726,내셔널,1440.0,7910.0,4.4,40.8,0.32,0.55,13,2
772,내셔널지오그래픽백팩,1050.0,9160.0,0.9,31.2,0.1,0.37,15,3
784,내셔널지오그래픽캐리어,5050.0,54000.0,20.7,645.2,0.44,1.29,15,3
795,노트북백팩,3280.0,10800.0,12.3,107.2,0.4,1.06,15,3
802,슬링백,9780.0,64000.0,12.2,232.4,0.14,0.4,15,3
803,직장인백팩,1210.0,8480.0,5.7,61.3,0.5,0.77,15,3
807,남자백팩,3730.0,19200.0,11.7,122.0,0.34,0.68,15,3
866,남성백팩,1320.0,7320.0,8.0,61.5,0.64,0.91,15,3
867,남성가방,1360.0,6300.0,9.5,53.1,0.74,0.92,15,3
884,남자토트백,3180.0,14800.0,11.3,92.7,0.38,0.68,15,3
907,게스맨투맨,1380.0,16200.0,5.7,119.3,0.45,0.81,15,3
919,오버니삭스,1170.0,9080.0,4.2,81.6,0.38,0.96,15,3
924,폴로모자,2600.0,28300.0,6.9,176.0,0.29,0.68,15,3
940,폴로반집업니트,1050.0,9860.0,4.2,56.2,0.43,0.62,14,3
944,폴로양말,1030.0,9160.0,6.1,89.2,0.63,1.04,15,3
958,다운,3700.0,14900.0,2.7,5.7,0.08,0.05,15,3
967,스노우피크패딩,4720.0,61900.0,13.5,650.1,0.3,1.1,15,3
981,폴로슬리퍼,1520.0,17800.0,15.2,226.3,1.03,1.31,15,3
987,POLO,1230.0,6950.0,3.1,63.8,0.27,1.0,15,3
1003,스투시후드집업,1240.0,14300.0,12.5,176.8,1.1,1.38,15,3
1013,남자메신저백,1370.0,6750.0,3.6,3.0,0.28,0.05,15,3
1028,오피스룩,4870.0,24300.0,170.9,830.9,3.71,3.67,15,3
1030,클리어런스,2580.0,7310.0,3.2,42.4,0.13,0.62,15,3
1046,겨울패딩,4270.0,23100.0,24.3,209.0,0.62,0.95,15,3
1047,덕다운패딩,1460.0,11300.0,6.1,121.7,0.44,1.12,15,3
1054,덕다운,1890.0,8100.0,1.3,8.0,0.07,0.11,15,3
1076,스투시맨투맨,1550.0,13300.0,14.2,149.6,0.98,1.21,15,3
1077,남자크로스백,4630.0,28900.0,19.5,152.0,0.45,0.57,15,3
1081,맨투맨,27400.0,188500.0,88.1,905.8,0.35,0.52,15,3
1082,캠핑용품,23100.0,99400.0,341.7,1364.3,1.58,1.5,15,3
1083,후드집업,12900.0,106600.0,37.2,722.2,0.31,0.75,15,3
1084,후드티,24400.0,186900.0,75.0,1149.2,0.33,0.67,15,3
1085,나이키맨투맨,8690.0,100400.0,29.6,552.5,0.37,0.6,15,3
1086,후리스,45700.0,313200.0,205.8,2328.7,0.48,0.79,15,3
1087,커플맨투맨,2470.0,18300.0,15.4,202.1,0.66,1.18,15,3
1088,남자맨투맨,7790.0,54800.0,40.5,445.4,0.56,0.88,15,3
1089,백패킹,5300.0,20700.0,6.9,83.3,0.14,0.44,15,3
1090,커스텀티셔츠,1260.0,1080.0,16.5,61.8,1.34,6.13,15,3
1091,남성맨투맨,3690.0,26500.0,19.1,131.4,0.56,0.54,15,3
1093,여성맨투맨,2760.0,31900.0,7.8,83.5,0.31,0.29,15,3
1094,오버핏맨투맨,2650.0,16100.0,11.3,121.1,0.47,0.83,15,3
1095,트레이닝복,6760.0,55700.0,43.2,505.8,0.69,0.99,15,3
1096,맨투맨브랜드,1310.0,6960.0,6.1,64.2,0.5,1.0,15,3
1100,여자맨투맨,2520.0,14400.0,7.2,54.9,0.31,0.42,15,3
1101,맨투맨제작,1130.0,2250.0,51.8,158.4,4.82,7.44,15,3
1102,무지맨투맨,1130.0,4590.0,4.5,18.6,0.44,0.44,15,3
1103,캠핑,18000.0,72600.0,20.0,233.8,0.12,0.36,15,3
1104,백패킹텐트,3650.0,17800.0,9.5,127.3,0.28,0.77,15,3
1105,유니클로후리스,7940.0,84800.0,12.5,771.4,0.17,0.97,14,3
1106,티셔츠제작,2410.0,4170.0,73.3,205.0,3.21,5.27,15,3
1108,티셔츠,4830.0,27700.0,8.9,78.0,0.2,0.31,15,3
1111,텐트,12600.0,73500.0,40.6,613.8,0.35,0.91,15,3
1112,플리스,8530.0,54100.0,37.1,478.5,0.46,0.95,15,3
1114,오버핏후드티,2550.0,21000.0,12.3,206.3,0.53,1.06,15,3
1117,백패킹배낭,1600.0,8080.0,3.7,51.6,0.25,0.69,15,3
1118,커플후드티,2190.0,16700.0,18.2,191.3,0.87,1.22,15,3
1119,조거팬츠,15600.0,140200.0,90.4,1529.5,0.62,1.18,15,3
1122,보스턴백,7430.0,50900.0,17.9,164.5,0.26,0.35,15,3
1125,여성후드티,1540.0,15100.0,7.0,109.0,0.49,0.78,15,3
1129,기모후드티,2930.0,25000.0,12.0,167.8,0.43,0.71,15,3
1130,여자후드티,1010.0,8640.0,4.3,25.9,0.47,0.33,15,3
1132,백패킹장비,1040.0,3560.0,6.1,44.5,0.63,1.36,15,3
1134,후드티브랜드,1330.0,9540.0,8.9,91.0,0.71,1.03,15,3
1135,가족티,1500.0,12000.0,28.4,395.6,2.0,3.56,15,3
1137,남자후드티,4460.0,28100.0,28.3,233.0,0.68,0.89,15,3
1138,캠핑장비,2070.0,5200.0,19.1,67.8,0.99,1.42,15,3
1140,등산용품,2790.0,8530.0,25.9,121.9,0.99,1.53,15,3
1142,기모맨투맨,4190.0,36600.0,14.1,218.0,0.36,0.63,15,3
1144,여성트레이닝복,1440.0,12400.0,22.6,208.7,1.69,1.84,15,3
1146,캠핑브랜드,1200.0,2820.0,8.5,9.7,0.76,0.38,15,3
1148,기모후드집업,4000.0,42600.0,18.1,253.0,0.48,0.63,15,3
1149,맨투맨티셔츠,1100.0,4850.0,3.2,33.0,0.32,0.75,15,3
