,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
0,암막커튼,17700.0,120100.0,173.8,2004.5,1.04,1.76,15,3
1,커텐,6820.0,42900.0,99.5,958.7,1.55,2.38,15,3
2,암막커텐,970.0,5340.0,19.7,207.2,2.12,4.18,15,3
3,방음커튼,1140.0,3900.0,13.7,90.5,1.28,2.53,15,3
4,열차단커튼,10.0,40.0,0.0,0.0,0.0,0.0,13,2
5,그물커튼,10.0,50.0,0.0,1.0,0.0,2.35,6,2
6,흡음커튼,170.0,550.0,2.4,18.3,1.5,3.57,15,3
7,아띠채,40.0,100.0,2.5,9.7,5.32,10.6,2,1
8,100%암막커튼,520.0,3400.0,14.3,133.6,2.86,4.15,15,3
9,커튼싸게파는곳,10.0,60.0,0.0,1.2,0.0,1.93,15,3
10,빛차단커튼,10.0,50.0,0.1,0.3,0.75,0.56,15,3
11,거실암막커튼,310.0,5710.0,5.0,86.3,1.66,1.57,15,3
12,커텐주문제작,20.0,100.0,0.7,3.0,2.62,3.75,15,3
13,커튼재질,30.0,70.0,0.0,0.3,0.0,0.47,3,3
14,먼지커튼,10.0,50.0,0.0,0.3,0.0,0.69,14,3
15,코튼커튼,10.0,60.0,0.0,0.0,0.0,0.0,3,3
16,암막커튼지,10.0,100.0,0.2,1.2,1.06,1.47,15,3
17,암막커튼세트,60.0,430.0,0.5,11.5,0.81,2.84,15,3
18,암막커튼설치비용,10.0,50.0,0.1,2.5,0.52,4.81,15,3
19,아일렛암막커튼,120.0,720.0,1.0,16.0,0.9,2.43,15,3
20,암막커튼인테리어,10.0,20.0,0.0,0.0,0.0,0.0,3,3
21,커튼주문제작,150.0,510.0,4.7,17.4,3.29,3.66,15,3
22,암막커튼나비주름,60.0,610.0,1.0,3.3,1.73,0.57,15,3
23,암막커튼제작,150.0,460.0,5.2,25.3,3.45,5.88,15,3
24,찍찍이암막커튼,60.0,410.0,0.3,6.1,0.46,1.54,15,3
25,암막커튼세탁,190.0,2210.0,0.5,13.0,0.25,0.64,15,3
26,커텐쇼핑몰,10.0,50.0,0.4,4.0,2.86,7.41,15,3
27,안방암막커튼,230.0,4880.0,3.4,59.8,1.52,1.28,15,3
28,암막커튼핀형,120.0,1690.0,1.1,7.7,0.98,0.48,15,3
29,창문암막커튼,230.0,1450.0,1.1,20.8,0.48,1.52,15,3
30,커튼몰,40.0,60.0,0.5,1.3,1.12,2.16,15,3
31,3중커튼,10.0,140.0,0.1,0.0,0.71,0.0,15,3
32,호텔식암막커튼,30.0,2460.0,0.1,4.0,0.19,0.17,15,3
33,베이지암막커튼,40.0,240.0,0.8,3.5,2.11,1.55,15,3
34,에스닉커튼,30.0,170.0,0.1,0.3,0.25,0.18,15,3
35,오피스텔커튼,70.0,430.0,0.9,5.2,1.34,1.31,15,3
36,암막커튼맞춤,50.0,230.0,1.3,8.2,2.27,3.69,15,3
37,누빔커튼,200.0,1550.0,1.1,5.6,0.54,0.39,15,3
38,북유럽풍커튼,10.0,70.0,1.0,0.3,9.1,0.42,15,3
39,100암막커튼,10.0,110.0,0.4,1.7,2.86,1.66,15,3
40,거실커튼,4100.0,32000.0,70.9,818.1,1.82,2.69,15,3
41,커튼쇼핑몰,790.0,4740.0,32.6,252.0,4.36,5.67,15,3
42,양면암막커튼,40.0,1410.0,0.6,3.1,1.37,0.22,15,3
43,베란다암막커튼,30.0,120.0,0.0,0.0,0.0,0.0,3,3
44,홈쇼핑암막커텐,20.0,310.0,0.7,14.5,2.57,5.06,15,3
45,암막커텐싸게파는곳,20.0,220.0,0.9,12.1,4.13,5.52,15,3
46,베이지색커튼,10.0,120.0,0.0,1.3,0.0,1.18,15,3
47,암막방염커튼,20.0,30.0,0.1,0.3,0.31,0.93,15,3
48,케텐,80.0,570.0,2.1,27.3,2.56,5.07,15,3
49,호텔암막커튼,20.0,680.0,0.4,2.8,1.43,0.41,15,3
50,예쁜커튼쇼핑몰,30.0,210.0,1.8,11.0,5.81,5.42,15,3
51,형상기억암막커튼,220.0,1140.0,5.6,37.7,2.56,3.56,15,3
52,커텐추천,40.0,400.0,0.7,9.4,1.63,2.35,15,3
53,나비주름암막커튼,230.0,2220.0,3.3,50.3,1.48,2.41,15,3
54,맞춤암막커튼,40.0,1830.0,1.1,11.3,2.74,0.63,15,3
55,미니암막커튼,40.0,270.0,0.3,1.2,0.75,0.46,15,3
56,예쁜커텐,40.0,360.0,2.3,23.0,5.82,6.8,15,3
57,린넨암막커튼,90.0,4800.0,1.8,19.7,1.9,0.42,15,3
58,데코커튼,10.0,80.0,0.2,1.2,1.25,1.44,15,3
59,완전암막커튼,10.0,70.0,0.0,1.0,0.0,1.37,15,3
60,예쁜암막커텐,30.0,460.0,0.8,26.0,2.23,6.0,15,3
61,먼지없는암막커튼,50.0,690.0,0.7,7.3,1.31,1.08,15,3
62,디자인커튼,120.0,2450.0,2.1,11.4,1.73,0.48,15,3
63,커튼시공가격,20.0,90.0,0.2,3.3,1.11,3.5,14,3
64,블라인드형커튼,10.0,40.0,1.0,0.0,9.1,0.0,3,3
65,형상기억커튼,720.0,2230.0,7.0,56.5,1.05,2.7,15,3
66,패턴암막커튼,10.0,40.0,0.0,0.0,0.0,0.0,15,3
67,그린암막커튼,10.0,70.0,0.1,1.0,0.48,1.43,15,3
68,호텔커튼,90.0,520.0,1.5,13.8,1.64,2.99,15,3
69,보온커텐,10.0,10.0,0.4,0.0,3.23,0.0,8,2
70,가벼운암막커튼,50.0,200.0,0.2,5.3,0.38,2.67,15,3
71,100%암막,30.0,50.0,0.4,0.0,1.43,0.0,15,3
72,침실암막커튼,20.0,230.0,0.0,1.5,0.0,0.67,15,3
73,특이한커튼,10.0,50.0,0.7,3.3,4.67,5.51,15,3
74,가벼운커튼,40.0,220.0,0.5,3.0,1.2,1.53,15,3
75,빈티지암막커튼,10.0,100.0,0.0,0.0,0.0,0.0,3,3
76,실루엣커튼,20.0,100.0,0.1,0.8,0.52,0.79,15,3
77,100프로암막커튼,20.0,140.0,0.7,2.3,2.57,1.75,15,3
78,아이방암막커튼,100.0,1040.0,2.3,28.0,2.27,2.81,15,3
79,암막커튼1+1,50.0,230.0,0.2,4.8,0.41,2.11,15,3
80,커튼발,100.0,390.0,0.3,3.5,0.33,0.98,15,3
81,암막커튼핑크,10.0,60.0,0.0,0.0,0.0,0.0,3,3
82,암막커튼거실,10.0,330.0,0.0,0.0,0.0,0.0,8,2
83,호텔식커튼,30.0,210.0,0.7,7.2,1.99,3.64,15,3
84,아일렛커튼,440.0,2640.0,4.5,44.0,1.08,1.77,15,3
85,암막커튼가격,70.0,340.0,0.5,6.6,0.66,2.0,15,3
86,커텐브랜드,20.0,80.0,0.2,1.7,1.0,2.15,15,3
87,레일암막커튼,40.0,310.0,0.6,6.3,1.34,2.12,15,3
88,암막커튼추천,200.0,2000.0,3.3,27.1,1.71,1.39,15,3
89,아이보리암막커튼,20.0,270.0,0.1,4.7,0.23,1.85,15,3
90,거실커텐,1210.0,10800.0,32.1,391.4,2.78,3.85,15,3
91,창문형암막커튼,60.0,480.0,1.6,12.0,2.63,2.58,15,3
92,커텐세트,10.0,120.0,0.1,3.0,1.12,2.64,15,3
93,고급암막커튼,10.0,60.0,0.7,3.3,7.34,4.86,15,3
94,패브릭주문제작,40.0,60.0,0.6,1.5,1.34,2.37,15,3
95,소형커튼,70.0,320.0,0.5,1.3,0.64,0.42,15,3
96,핑크암막커튼,10.0,160.0,0.0,0.0,0.0,0.0,15,3
97,단열암막커튼,10.0,70.0,0.2,0.3,1.52,0.36,11,2
98,이쁜커튼,20.0,230.0,0.3,8.0,1.67,3.51,15,3
99,고급커텐,20.0,120.0,2.5,11.2,8.74,9.06,15,3
100,커텐맞춤,10.0,130.0,0.2,5.8,1.43,4.6,15,3
101,작은창암막커튼,410.0,5000.0,5.2,79.7,1.34,1.69,15,3
102,방음암막커튼,10.0,90.0,0.1,0.0,0.71,0.0,15,3
103,암막커튼셀프,20.0,60.0,0.0,0.0,0.0,0.0,3,3
104,모시커튼,30.0,140.0,0.4,1.3,1.03,0.92,14,3
105,커튼가격,130.0,750.0,0.9,11.5,0.68,1.62,15,3
106,침실커튼,100.0,720.0,0.7,10.8,0.71,1.61,15,3
107,암막커튼100%,20.0,650.0,0.4,0.7,1.91,0.11,15,3
108,커튼인테리어,100.0,360.0,0.5,1.8,0.49,0.53,15,3
109,커텐인테리어,190.0,1870.0,6.6,70.6,3.57,4.05,15,3
110,헤링본커튼,10.0,200.0,0.5,3.2,3.12,1.69,15,3
111,반암막커튼,40.0,160.0,0.8,4.5,1.91,2.87,15,3
112,봉커튼,330.0,1740.0,2.7,25.2,0.84,1.55,15,3
113,빈티지커튼,380.0,4300.0,1.3,33.8,0.38,0.85,15,3
114,커튼파는곳,10.0,120.0,0.0,1.0,0.0,0.92,15,3
115,스트라이프커튼,30.0,230.0,0.5,0.3,1.42,0.12,15,3
116,자수커튼,130.0,960.0,3.5,27.1,2.69,3.0,15,3
117,커튼브랜드,90.0,330.0,1.9,5.2,2.31,1.63,15,3
118,커튼주문,40.0,90.0,0.4,2.0,0.91,2.36,15,3
119,암막커튼베이지,10.0,100.0,0.1,0.3,0.36,0.32,15,3
120,32평거실커튼,180.0,1960.0,4.9,64.0,2.91,3.43,15,3
121,방한커튼핀형,20.0,130.0,1.0,0.3,5.27,0.26,3,3
122,화이트커텐,20.0,170.0,0.1,2.0,0.32,1.25,15,3
123,무대커튼,140.0,250.0,2.3,7.5,1.73,3.05,15,3
124,롱커튼,20.0,110.0,0.5,0.6,2.23,0.61,15,3
125,화사한커튼,10.0,30.0,0.1,1.0,1.34,2.86,15,3
126,다용도실커튼,80.0,780.0,0.2,5.0,0.24,0.68,15,3
127,암막커튼아일렛,40.0,260.0,0.5,2.4,1.34,1.0,15,3
128,봉집형암막커튼,10.0,60.0,0.3,0.3,1.88,0.58,15,3
129,커튼맞춤제작,30.0,120.0,1.7,7.2,4.63,6.12,15,3
130,인테리어커튼,130.0,740.0,1.3,10.5,0.97,1.5,15,3
131,이케아암막커튼,190.0,1710.0,0.4,20.5,0.22,1.3,15,3
132,우풍차단커튼,50.0,200.0,0.6,0.0,1.1,0.0,15,3
133,패브릭암막커튼,10.0,10.0,0.0,0.0,0.0,0.0,3,3
134,간이커튼,170.0,610.0,0.9,5.6,0.54,0.98,15,3
135,벨크로암막커튼,90.0,640.0,0.5,5.0,0.53,0.8,15,3
136,안막커텐,10.0,100.0,0.1,4.5,1.12,4.69,15,3
137,커텐주문,10.0,90.0,0.7,2.5,3.93,2.81,15,3
138,커튼암막,10.0,120.0,0.1,0.3,1.34,0.28,15,3
139,펀칭암막커튼,140.0,1030.0,0.9,21.8,0.68,2.26,15,3
140,커텐맞춤제작,10.0,30.0,0.2,0.7,1.82,1.95,15,3
141,이중암막커튼,60.0,440.0,1.5,8.4,2.41,2.03,15,3
142,블루커튼,20.0,120.0,0.3,2.9,1.34,2.57,15,3
143,한샘암막커튼,20.0,190.0,0.3,1.8,1.12,0.95,15,3
144,고급커튼,50.0,340.0,1.4,17.8,3.05,5.7,15,3
145,국산암막커튼,10.0,60.0,0.3,1.2,2.06,1.87,15,3
146,흰커튼,30.0,260.0,0.1,6.5,0.2,2.57,15,3
147,짧은암막커튼,60.0,580.0,0.5,9.1,0.83,1.68,15,3
148,기억형상커튼,10.0,60.0,0.4,0.0,3.74,0.0,11,2
149,암막커튼시공,20.0,50.0,0.6,4.9,2.41,10.99,15,3
150,암막커튼흰색,10.0,70.0,0.0,0.7,0.0,1.06,15,3
151,그레이암막커튼,10.0,110.0,0.0,1.3,0.0,1.3,15,3
152,접이식커튼,50.0,190.0,0.2,1.3,0.46,0.7,15,3
153,주문제작암막커튼,10.0,30.0,0.3,0.7,1.78,1.93,15,3
154,암막커튼색상,10.0,60.0,0.0,0.0,0.0,0.0,13,2
155,햇빛차단커튼,20.0,50.0,0.1,0.5,0.61,1.12,15,3
156,방염암막커튼,80.0,120.0,1.7,7.8,2.2,6.57,15,3
157,반창암막커튼,20.0,290.0,1.1,6.3,3.96,2.19,15,3
158,커튼구매,50.0,110.0,0.3,3.8,0.63,3.61,15,3
159,국산커튼,20.0,70.0,0.7,1.5,2.78,2.17,15,3
160,레일커튼,640.0,2980.0,4.5,65.4,0.74,2.33,15,3
161,방한커튼추천,10.0,40.0,0.0,0.0,0.0,0.0,15,3
162,레일형암막커튼,10.0,50.0,0.0,0.0,0.0,0.0,15,3
163,원룸암막커튼,80.0,470.0,0.3,9.0,0.44,2.09,15,3
164,암막쉬폰커튼,20.0,110.0,0.1,0.3,0.34,0.31,15,3
165,커튼맞춤,50.0,390.0,0.9,15.0,1.67,4.1,15,3
166,암막가리개커튼,10.0,70.0,0.1,0.5,0.84,0.77,15,3
167,겨울암막커튼,40.0,270.0,0.6,2.7,1.34,1.05,15,3
168,작은암막커튼,10.0,70.0,0.0,0.3,0.0,0.34,15,3
169,암막커튼설치,230.0,1060.0,4.3,42.4,1.91,4.25,15,3
170,암막커튼대형,10.0,110.0,0.1,2.1,1.12,1.92,15,3
171,헤링본암막커튼,10.0,120.0,0.4,1.9,3.64,1.63,15,3
172,가을커튼,30.0,110.0,0.1,5.1,0.4,4.93,15,3
173,암막거실커튼,10.0,90.0,0.9,2.5,5.42,2.85,15,3
174,거실커튼추천,150.0,1180.0,3.4,49.8,2.38,4.49,15,3
175,암막속커튼,10.0,40.0,0.5,0.0,5.34,0.0,15,3
176,북유럽커튼,40.0,500.0,1.3,2.5,3.09,0.53,15,3
177,방가림막,10.0,130.0,0.0,0.3,0.0,0.26,3,3
178,창문용암막커튼,10.0,30.0,0.1,0.0,0.61,0.0,15,3
179,친환경커튼,20.0,40.0,0.4,0.3,2.23,0.71,15,3
180,창문암막,80.0,390.0,0.1,2.7,0.17,0.78,15,3
181,투톤암막커튼,30.0,180.0,0.7,5.8,2.72,3.31,15,3
182,핀형암막커튼,90.0,1570.0,1.1,12.4,1.31,0.81,15,3
183,암막커튼사이즈,10.0,70.0,0.3,0.6,2.67,0.86,15,3
184,암막커튼네이비,10.0,30.0,0.1,0.0,0.45,0.0,15,3
185,커튼사이즈재는법,10.0,70.0,0.0,0.0,0.0,0.0,3,3
186,차광커튼,30.0,160.0,0.6,2.3,1.94,1.49,15,3
187,일반커튼,20.0,170.0,0.6,6.8,2.31,4.2,15,3
188,카페커튼,100.0,780.0,0.9,8.2,0.95,1.11,15,3
189,거실용커튼,10.0,100.0,0.1,2.4,0.96,2.3,15,3
190,방한커튼,4360.0,26300.0,36.1,381.8,0.87,1.53,15,3
191,저렴한커튼쇼핑몰,10.0,50.0,0.3,3.4,3.71,6.71,15,3
192,맞춤커튼,320.0,1620.0,6.5,64.4,2.13,4.16,15,3
193,커튼종류,250.0,900.0,1.3,13.2,0.57,1.55,15,3
194,맞춤제작커튼,30.0,90.0,0.5,3.8,1.46,4.04,15,3
195,자취방암막커튼,10.0,80.0,0.0,0.0,0.0,0.0,14,3
196,암막방한커튼,60.0,360.0,1.1,7.8,1.72,2.21,15,3
197,3중암막커튼,10.0,70.0,0.3,0.9,3.04,1.25,15,3
198,체크무늬커튼,30.0,290.0,0.9,5.5,2.53,1.93,15,3
199,검정암막커튼,10.0,30.0,0.0,1.0,0.0,2.86,15,3
200,2중암막커튼,10.0,70.0,0.5,0.0,3.34,0.0,15,3
201,암막커튼창문,20.0,120.0,0.1,0.3,0.42,0.28,12,2
202,안방커튼,700.0,5220.0,10.2,117.8,1.5,2.4,15,3
203,주문제작커튼,30.0,160.0,0.7,5.3,1.93,3.5,15,3
204,베이지커튼,90.0,460.0,0.9,6.5,1.02,1.47,15,3
205,안방커텐,150.0,1290.0,2.4,41.3,1.65,3.42,15,3
206,24평커튼,20.0,90.0,0.3,0.0,1.07,0.0,15,3
207,아일렛형암막커튼,20.0,710.0,0.3,1.0,1.22,0.15,15,3
208,특대형커튼,20.0,260.0,0.5,5.8,2.54,2.3,15,3
209,방한커텐,290.0,1600.0,4.5,35.5,1.54,2.33,15,3
210,방암막커튼,10.0,50.0,0.0,0.0,0.0,0.0,3,3
211,자카드암막커튼,10.0,20.0,0.4,1.2,4.07,4.55,14,3
212,작은방암막커튼,40.0,560.0,0.7,13.0,1.63,2.47,15,3
213,먼지없는커튼,180.0,2300.0,3.1,59.4,1.71,2.76,15,3
214,샤커튼,20.0,70.0,0.2,0.8,0.97,1.0,15,3
215,회색커튼,20.0,120.0,0.0,0.8,0.0,0.69,15,3
216,투톤커튼,50.0,360.0,0.6,8.0,1.28,2.39,15,3
217,벨로아커튼,20.0,70.0,0.4,3.0,2.11,4.29,15,3
218,생활암막커튼,20.0,110.0,0.3,0.6,1.12,0.67,15,3
219,커튼디자인,10.0,30.0,0.0,0.0,0.0,0.0,14,3
220,암막창문커튼,10.0,100.0,0.2,0.0,1.06,0.0,15,3
221,포인트커튼,110.0,1070.0,0.6,11.4,0.62,1.15,15,3
222,커튼업체,60.0,200.0,1.7,9.3,2.53,4.83,15,3
223,하얀커튼,50.0,230.0,0.2,4.5,0.41,2.06,15,3
224,커튼커텐,310.0,1570.0,2.3,22.8,0.77,1.54,15,3
225,소형암막커튼,20.0,80.0,0.0,0.3,0.0,0.31,15,3
226,커튼만들기,190.0,850.0,1.1,6.7,0.61,0.85,15,3
227,창문커튼,1040.0,6790.0,8.1,70.3,0.82,1.09,15,3
228,커튼세트,40.0,400.0,0.7,10.3,1.45,2.72,15,3
229,별암막커튼,10.0,170.0,0.0,0.0,0.0,0.0,3,3
230,극세사커튼,70.0,550.0,1.0,6.7,1.62,1.29,15,3
231,작은창방한커튼,10.0,150.0,0.0,0.3,0.0,0.21,3,3
232,34평거실커튼,80.0,1240.0,1.3,35.0,1.59,3.01,15,3
233,풀달암막,10.0,20.0,0.0,0.3,0.0,1.52,3,3
234,짧은창암막커튼,10.0,40.0,0.8,0.3,6.67,0.57,5,2
235,암막커튼종류,10.0,40.0,0.1,0.0,0.48,0.0,15,3
236,암막커튼비용,20.0,60.0,0.0,0.0,0.0,0.0,3,3
237,암막커튼만들기,10.0,120.0,0.0,0.0,0.0,0.0,3,3
238,회색암막커튼,20.0,20.0,0.3,0.5,1.27,1.86,15,3
239,별펀칭암막커튼,10.0,140.0,0.3,0.3,2.05,0.24,11,2
240,네이비커튼,20.0,130.0,0.2,0.0,0.91,0.0,15,3
241,암막커튼블랙,10.0,50.0,0.3,0.3,1.86,0.48,15,3
242,창문암막커텐,60.0,530.0,0.5,14.0,0.78,2.8,15,3
243,24평거실커튼,150.0,1650.0,2.8,45.6,1.99,2.95,15,3
244,방한암막커튼,120.0,1370.0,1.9,17.8,1.62,1.35,15,3
245,커튼추천,110.0,1140.0,0.5,5.0,0.5,0.45,15,3
246,폼폼커튼,20.0,240.0,0.0,0.3,0.0,0.15,15,3
247,커텐가격,60.0,490.0,0.6,16.7,0.94,3.53,15,3
248,홈쇼핑커튼,110.0,1140.0,1.3,41.3,1.34,3.81,15,3
249,누빔방한커튼,120.0,860.0,0.8,6.6,0.75,0.83,14,3
250,플라워커튼,60.0,490.0,0.0,4.4,0.0,0.98,15,3
251,대형암막커튼,20.0,130.0,0.3,2.3,1.41,1.8,15,3
252,하얀색커튼,10.0,70.0,0.0,1.1,0.0,1.57,15,3
253,암막커튼250,10.0,80.0,0.2,2.6,1.41,3.26,13,2
254,프린팅커튼,20.0,80.0,0.2,2.3,0.75,2.68,15,3
255,거실커튼가격,20.0,170.0,0.1,3.0,0.38,1.79,15,3
256,블랙암막커튼,30.0,80.0,1.3,0.9,4.6,1.04,15,3
257,프렌치커튼,20.0,200.0,0.6,1.3,3.0,0.68,15,3
258,쉬폰암막커튼,30.0,310.0,0.1,3.5,0.22,1.16,15,3
259,암막이중커튼,10.0,50.0,0.2,0.0,1.43,0.0,15,3
260,그레이커튼,30.0,220.0,0.1,1.3,0.4,0.64,15,3
261,암막커튼주문제작,90.0,260.0,2.5,12.6,3.02,5.18,15,3
262,형상커튼,60.0,310.0,0.5,10.5,0.86,3.58,15,3
263,암박커튼,40.0,150.0,0.1,1.3,0.36,0.83,15,3
264,커텐업체,10.0,90.0,0.5,5.0,3.12,5.82,15,3
265,작은커튼,80.0,600.0,0.5,9.0,0.66,1.58,15,3
266,커튼전문,10.0,50.0,0.8,3.3,5.0,5.83,15,3
267,암막커튼주문,10.0,20.0,0.5,0.0,3.34,0.0,15,3
268,원룸커튼,220.0,1080.0,0.7,11.6,0.35,1.13,15,3
269,디자인암막커튼,10.0,1960.0,0.4,0.3,4.0,0.02,15,3
270,보온커튼,190.0,840.0,1.8,12.8,0.98,1.59,15,3
271,화이트암막커튼,360.0,2930.0,3.2,67.3,0.92,2.46,15,3
272,흰색암막커튼,90.0,630.0,0.7,16.0,0.79,2.71,15,3
273,25평거실커튼,10.0,90.0,0.0,3.8,0.0,4.81,15,3
274,나비주름커튼,520.0,3240.0,4.2,63.8,0.86,2.12,15,3
275,키즈암막커튼,10.0,280.0,0.7,10.5,3.71,3.82,15,3
276,린넨암막,10.0,40.0,0.0,0.0,0.0,0.0,3,3
277,24평거실커텐,70.0,580.0,2.3,34.9,3.03,6.5,15,3
278,작은방커텐,80.0,630.0,1.3,14.6,1.63,2.5,15,3
279,벨벳암막커튼,30.0,150.0,0.2,0.6,0.6,0.45,15,3
280,암막커튼화이트,40.0,290.0,0.4,4.1,1.0,1.52,15,3
281,거실커튼설치,40.0,340.0,0.3,9.7,0.76,3.17,15,3
282,방커튼,170.0,1010.0,0.5,12.9,0.35,1.35,15,3
283,벨벳커튼,330.0,1520.0,5.7,29.5,1.79,2.07,15,3
284,자석타이백,60.0,260.0,0.4,2.3,0.7,0.92,15,3
285,암막,570.0,1460.0,0.8,7.4,0.15,0.54,15,3
286,린넨커튼,870.0,3820.0,10.6,86.6,1.31,2.45,15,3
287,제작커튼,40.0,220.0,1.3,6.0,3.26,2.76,15,3
288,방풍암막커튼,30.0,470.0,0.1,6.8,0.44,1.46,15,3
289,테라스가림막,1010.0,6600.0,8.9,179.5,0.93,2.95,15,3
290,거실커튼세트,50.0,560.0,1.1,20.6,2.18,3.86,15,3
291,커텐설치,210.0,1060.0,3.1,39.5,1.53,4.01,15,3
292,오피스텔암막커튼,30.0,150.0,0.4,0.9,1.3,0.63,15,3
293,저렴한커튼,20.0,110.0,0.6,8.2,2.15,7.15,15,3
294,30평거실커튼,10.0,110.0,0.3,6.8,1.97,6.43,15,3
295,아파트거실커튼,10.0,90.0,0.3,1.0,2.78,1.13,15,3
296,커튼설치,760.0,4170.0,8.9,116.1,1.22,2.96,15,3
297,사생활보호커튼,20.0,140.0,0.3,0.0,1.39,0.0,15,3
298,커텐종류,280.0,2510.0,6.1,131.0,2.35,5.57,15,3
299,화이트암막,40.0,190.0,0.7,3.4,1.63,2.07,15,3
300,이중커튼,480.0,2360.0,5.7,43.4,1.26,1.98,15,3
301,로하스커튼,20.0,100.0,0.0,0.0,0.0,0.0,3,3
302,칸막이커튼,230.0,1030.0,2.1,24.8,0.96,2.56,15,3
303,커튼제작,430.0,1250.0,10.0,56.6,2.39,4.82,15,3
304,두꺼운암막커튼,30.0,260.0,0.6,3.6,1.63,1.42,15,3
305,화이트커튼,110.0,800.0,0.2,10.7,0.18,1.45,15,3
306,3중직암막커튼,10.0,40.0,0.0,0.0,0.0,0.0,3,3
307,서재커튼,20.0,70.0,0.3,0.0,1.2,0.0,11,2
308,현관문커튼,120.0,930.0,0.6,5.6,0.53,0.63,15,3
309,방풍커튼,1990.0,12100.0,11.9,180.1,0.63,1.56,15,3
310,하얀색암막커튼,10.0,30.0,0.0,0.0,0.0,0.0,3,3
311,프릴커튼,20.0,190.0,0.3,0.3,1.34,0.2,15,3
312,아기방암막커튼,50.0,970.0,0.4,8.0,0.79,0.89,15,3
313,암막커튼작은창,40.0,200.0,0.1,1.3,0.17,0.67,15,3
314,아파트거실커텐,100.0,1220.0,3.8,60.7,3.84,5.38,15,3
315,거실커튼인테리어,70.0,440.0,1.1,14.8,1.83,3.53,15,3
316,커튼견적,120.0,400.0,2.5,10.4,2.13,2.71,15,3
317,오렌지커튼,20.0,130.0,0.5,0.8,2.67,0.6,15,3
318,커튼1+1,10.0,90.0,0.1,0.3,0.57,0.3,12,2
319,외풍차단커튼,60.0,460.0,0.7,5.4,1.05,1.23,15,3
320,셀프커튼,220.0,900.0,2.7,20.0,1.25,2.32,15,3
321,바람막이커튼,280.0,2000.0,2.6,39.8,0.93,2.07,15,3
322,거실나비주름커튼,10.0,80.0,0.2,0.8,1.43,0.91,15,3
323,아일렛형커튼,110.0,530.0,0.7,5.3,0.65,1.04,15,3
324,스튜디오커튼,40.0,40.0,0.1,0.0,0.32,0.0,15,3
325,사계절커튼,70.0,320.0,3.5,9.1,5.42,2.92,15,3
326,수입커텐,20.0,270.0,1.4,15.5,5.39,6.44,15,3
327,겨울블라인드,10.0,50.0,0.0,0.0,0.0,0.0,3,3
328,별커튼,20.0,280.0,0.2,1.5,0.77,0.57,15,3
329,비침없는커튼,30.0,160.0,0.6,0.3,1.82,0.21,15,3
330,현관암막커튼,10.0,110.0,0.0,0.7,0.0,0.62,3,3
331,꽃무늬암막커튼,10.0,90.0,0.0,0.9,0.0,0.92,5,2
332,패브릭커튼,420.0,1810.0,3.6,15.3,0.88,0.9,15,3
333,까사미아커튼,20.0,350.0,0.7,9.0,3.41,2.74,7,2
334,3중방한커튼,300.0,2760.0,3.9,19.7,1.3,0.76,15,3
335,선반,19900.0,133300.0,84.1,880.4,0.45,0.69,15,3
336,수납장,15100.0,74400.0,62.9,876.5,0.45,1.26,15,3
337,수납선반,2280.0,17100.0,13.8,184.0,0.65,1.13,15,3
338,철제선반,9360.0,98100.0,105.7,966.2,1.19,1.02,15,3
339,앵글선반,2680.0,10200.0,49.5,277.7,1.93,2.91,15,3
340,앵글,7040.0,16900.0,87.7,385.5,1.33,2.44,15,3
341,조립식선반,2250.0,16700.0,31.8,168.9,1.49,1.05,15,3
342,앵글랙,250.0,360.0,6.4,7.8,2.73,2.3,15,3
343,앵글제작,310.0,940.0,10.4,55.8,3.46,6.46,15,3
344,무볼트앵글,610.0,2380.0,20.2,64.4,3.48,2.87,15,3
345,경량랙,2050.0,1610.0,50.8,58.4,2.6,3.93,15,3
346,앵글규격,1220.0,1210.0,12.7,41.8,1.09,3.68,15,3
347,엥글,190.0,500.0,2.1,13.0,1.13,2.72,15,3
348,식탁선반,220.0,1620.0,0.2,17.6,0.1,1.15,15,3
349,조립식앵글선반,760.0,4050.0,15.8,150.9,2.17,3.99,15,3
350,철제앵글,420.0,2000.0,8.1,54.8,2.08,2.93,15,3
351,앵글가격,250.0,1060.0,11.0,72.1,4.73,7.24,15,3
352,경량렉,410.0,540.0,14.9,27.8,3.75,5.42,15,3
353,수납,2890.0,7140.0,2.7,6.1,0.1,0.1,15,3
354,철제수납장,1950.0,18200.0,13.9,140.4,0.76,0.8,15,3
355,작은선반,210.0,770.0,1.8,11.3,0.88,1.57,15,3
356,렉선반,520.0,1400.0,6.7,38.8,1.35,2.91,15,3
357,중고앵글,220.0,530.0,16.4,60.8,7.89,12.22,15,3
358,랙선반,690.0,2090.0,8.7,33.8,1.32,1.72,15,3
359,중량랙,1540.0,1750.0,45.5,55.0,3.11,3.28,15,3
360,조립앵글,250.0,630.0,7.1,25.6,2.93,4.39,15,3
361,조립선반,770.0,2540.0,8.5,27.7,1.16,1.16,15,3
362,철앵글,720.0,2160.0,9.3,53.7,1.36,2.69,15,3
363,조립식앵글제작,150.0,1100.0,7.9,38.6,5.58,3.74,15,3
364,조립식선반앵글,270.0,1270.0,6.8,58.6,2.58,5.01,15,3
